:START_ID;:END_ID;corresponding_author:boolean;:TYPE
Donald A. Joy;71295;True;WRITTEN_BY
Maciej J. Ciesielski;71295;True;WRITTEN_BY
Frédéric Mallet;71296;True;WRITTEN_BY
Min Zhang 0002;71296;True;WRITTEN_BY
Ming Hu 0003;71296;True;WRITTEN_BY
Mingsong Chen 0001;71296;True;WRITTEN_BY
Tongquan Wei;71296;True;WRITTEN_BY
Allan Cytryn;71297;True;WRITTEN_BY
William H. Parsons;71297;True;WRITTEN_BY
Amit Mehrotra;71298;True;WRITTEN_BY
Anirban Basu;71298;True;WRITTEN_BY
Kaustav Banerjee;71298;True;WRITTEN_BY
Sheng-Chih Lin;71298;True;WRITTEN_BY
Vineet Wason;71298;True;WRITTEN_BY
Keyi Zhang;71299;True;WRITTEN_BY
Mark Horowitz;71299;True;WRITTEN_BY
Zain Asgar;71299;True;WRITTEN_BY
Khosrow Samii;71300;True;WRITTEN_BY
Michael Upton;71300;True;WRITTEN_BY
Stephen Sugiyama;71300;True;WRITTEN_BY
C. L. Liu 0001;71301;True;WRITTEN_BY
Pravin M. Vaidya;71301;True;WRITTEN_BY
Tong Gao;71301;True;WRITTEN_BY
Bingkun Yao;71302;True;WRITTEN_BY
Jie Zhou 0001;71302;True;WRITTEN_BY
Nan Guan;71302;True;WRITTEN_BY
Ning Wang 0071;71302;True;WRITTEN_BY
Shuai Zhao 0004;71302;True;WRITTEN_BY
Xinwei Fang;71302;True;WRITTEN_BY
Xinyao Jiao;71302;True;WRITTEN_BY
Youshu Ji;71302;True;WRITTEN_BY
Yuchen Hu;71302;True;WRITTEN_BY
Zhe Jiang 0004;71302;True;WRITTEN_BY
Hung-Yi Liu;71303;True;WRITTEN_BY
Luca P. Carloni;71303;True;WRITTEN_BY
Ahmed Amine Jerraya;71304;True;WRITTEN_BY
Ferid Gharsalli;71304;True;WRITTEN_BY
Frédéric Rousseau 0001;71304;True;WRITTEN_BY
Samy Meftali;71304;True;WRITTEN_BY
Dave Witt;71305;True;WRITTEN_BY
Guri Stark;71305;True;WRITTEN_BY
John Goodenough 0001;71305;True;WRITTEN_BY
Lauren Sarno;71305;True;WRITTEN_BY
Laurent Lestringand;71305;True;WRITTEN_BY
Ron Wilson;71305;True;WRITTEN_BY
Serge Leef;71305;True;WRITTEN_BY
Soo-Kwan Eo;71305;True;WRITTEN_BY
Boxiao Han;71306;True;WRITTEN_BY
Fei Xu;71306;True;WRITTEN_BY
Hailong Yao 0002;71306;True;WRITTEN_BY
Jiangyuan Gu;71306;True;WRITTEN_BY
Jun Zeng 0001;71306;True;WRITTEN_BY
Mingyang Kou;71306;True;WRITTEN_BY
Junwhan Ahn;71307;True;WRITTEN_BY
Kiyoung Choi;71307;True;WRITTEN_BY
Sungjoo Yoo;71307;True;WRITTEN_BY
Ramin Hojati;71308;True;WRITTEN_BY
Robert K. Brayton;71308;True;WRITTEN_BY
Robert P. Kurshan;71308;True;WRITTEN_BY
Thomas R. Shiple;71308;True;WRITTEN_BY
Debjit Sinha;71309;True;WRITTEN_BY
Gregory Schaeffer;71309;True;WRITTEN_BY
Hemlata Gupta;71309;True;WRITTEN_BY
Peter Feldmann;71309;True;WRITTEN_BY
Revanta Banerji;71309;True;WRITTEN_BY
Soroush Abbaspour;71309;True;WRITTEN_BY
Stephan Held;71310;True;WRITTEN_BY
Ulrike Schorr;71310;True;WRITTEN_BY
Constantine Caramanis;71311;True;WRITTEN_BY
Michael Orshansky;71311;True;WRITTEN_BY
Ye Wang 0014;71311;True;WRITTEN_BY
Chubo Liu;71312;True;WRITTEN_BY
Kenli Li 0001;71312;True;WRITTEN_BY
Keqin Li 0001;71312;True;WRITTEN_BY
Mingxing Duan;71312;True;WRITTEN_BY
Wanli Chang 0001;71312;True;WRITTEN_BY
Yan Ding 0004;71312;True;WRITTEN_BY
Peter Marwedel;71313;True;WRITTEN_BY
Michael L. Bushnell;71314;True;WRITTEN_BY
Stephen W. Director;71314;True;WRITTEN_BY
Anand Raghunathan;71315;True;WRITTEN_BY
Debabrata Mohapatra;71315;True;WRITTEN_BY
Kaushik Roy 0001;71315;True;WRITTEN_BY
Srimat T. Chakradhar;71315;True;WRITTEN_BY
Vinay K. Chippa;71315;True;WRITTEN_BY
Enrico Martinelli;71316;True;WRITTEN_BY
F. Bernardini;71316;True;WRITTEN_BY
Giuseppe Alia;71316;True;WRITTEN_BY
P. Ciompi;71316;True;WRITTEN_BY
Daniel L. Ostapko;71317;True;WRITTEN_BY
Leon I. Maissel;71317;True;WRITTEN_BY
Jason Cong;71318;True;WRITTEN_BY
M'Lissa Smith;71318;True;WRITTEN_BY
Ahmed Louri;71319;True;WRITTEN_BY
Avinash Kodi;71319;True;WRITTEN_BY
Mark Clark;71319;True;WRITTEN_BY
Razvan C. Bunescu;71319;True;WRITTEN_BY
Jude Angelo Ambrose;71320;True;WRITTEN_BY
Jörg Henkel;71320;True;WRITTEN_BY
Muhammad Shafique 0001;71320;True;WRITTEN_BY
Semeen Rehman;71320;True;WRITTEN_BY
Sri Parameswaran;71320;True;WRITTEN_BY
Tuo Li 0001;71320;True;WRITTEN_BY
Carles Hernández 0001;71321;True;WRITTEN_BY
David de Andrés;71321;True;WRITTEN_BY
Jaime Espinosa;71321;True;WRITTEN_BY
Jaume Abella 0001;71321;True;WRITTEN_BY
Juan-Carlos Ruiz-Garcia 0001;71321;True;WRITTEN_BY
Shiyan Hu 0001;71322;True;WRITTEN_BY
Xueqian Zhao;71322;True;WRITTEN_BY
Yonghe Guo;71322;True;WRITTEN_BY
Zhuo Feng;71322;True;WRITTEN_BY
Michael L. Bushnell;71323;True;WRITTEN_BY
Srimat T. Chakradhar;71323;True;WRITTEN_BY
Vishwani D. Agrawal;71323;True;WRITTEN_BY
Fazal Hameed;71324;True;WRITTEN_BY
Jörg Henkel;71324;True;WRITTEN_BY
Lars Bauer;71324;True;WRITTEN_BY
Cody Hao Yu;71325;True;WRITTEN_BY
Jason Cong;71325;True;WRITTEN_BY
Jason Lau;71325;True;WRITTEN_BY
Jie Wang 0022;71325;True;WRITTEN_BY
Licheng Guo;71325;True;WRITTEN_BY
Yuze Chi;71325;True;WRITTEN_BY
Zhe Chen 0030;71325;True;WRITTEN_BY
Zhiru Zhang;71325;True;WRITTEN_BY
Andrei Vladimirescu;71326;True;WRITTEN_BY
Bishnu Patra;71326;True;WRITTEN_BY
Edoardo Charbon;71326;True;WRITTEN_BY
Fabio Sebastiano;71326;True;WRITTEN_BY
Harald Homulle;71326;True;WRITTEN_BY
Jeroen P. G. van Dijk;71326;True;WRITTEN_BY
Lin Song 0004;71326;True;WRITTEN_BY
Masoud Babaie;71326;True;WRITTEN_BY
Rosario M. Incandela;71326;True;WRITTEN_BY
Cai Deng;71327;True;WRITTEN_BY
Wen Xia;71327;True;WRITTEN_BY
Xiangyu Zou;71327;True;WRITTEN_BY
Yanqi Pan;71327;True;WRITTEN_BY
Yifeng Zhang;71327;True;WRITTEN_BY
David Z. Pan;71328;True;WRITTEN_BY
Linran Zhao;71328;True;WRITTEN_BY
Souradip Poddar;71328;True;WRITTEN_BY
Supriyo Maji;71328;True;WRITTEN_BY
Moe Shahdad;71329;True;WRITTEN_BY
Charlotte Y. Lau;71330;True;WRITTEN_BY
Michael H. Perrott;71330;True;WRITTEN_BY
Chenjie Gu;71331;True;WRITTEN_BY
Fa Wang;71331;True;WRITTEN_BY
Shupeng Sun;71331;True;WRITTEN_BY
Wangyang Zhang;71331;True;WRITTEN_BY
Xin Li 0001;71331;True;WRITTEN_BY
Ruixuan Wang;71332;True;WRITTEN_BY
X. Sharon Hu;71332;True;WRITTEN_BY
Xun Jiao 0002;71332;True;WRITTEN_BY
Edward W. Thompson;71333;True;WRITTEN_BY
N. Billawala;71333;True;WRITTEN_BY
R. Pierce;71333;True;WRITTEN_BY
Stephen A. Szygenda;71333;True;WRITTEN_BY
Massoud Pedram;71334;True;WRITTEN_BY
Sarma B. K. Vrudhula;71334;True;WRITTEN_BY
Yung-Te Lai;71334;True;WRITTEN_BY
Hsueh-Ju Lin;71335;True;WRITTEN_BY
Jui-Hung Chien;71335;True;WRITTEN_BY
Ka-Yi Yeh;71335;True;WRITTEN_BY
Ruei-Siang Hsu;71335;True;WRITTEN_BY
Shih-Chieh Chang 0001;71335;True;WRITTEN_BY
Chenyue Ma;71336;True;WRITTEN_BY
Jianli Chen;71336;True;WRITTEN_BY
Jun Yu 0010;71336;True;WRITTEN_BY
Peng Zou;71336;True;WRITTEN_BY
Zhifeng Lin;71336;True;WRITTEN_BY
James H. Kukula;71337;True;WRITTEN_BY
Robert F. Damiano;71337;True;WRITTEN_BY
Adithya Sireesh;71338;True;WRITTEN_BY
Alessandro Luongo;71338;True;WRITTEN_BY
Antonio Michele Miti;71338;True;WRITTEN_BY
Varun Narasimhachar;71338;True;WRITTEN_BY
Sungju Park;71339;True;WRITTEN_BY
Karen Yorav;71340;True;WRITTEN_BY
Ohad Shacham;71340;True;WRITTEN_BY
Weikang Qian;71341;True;WRITTEN_BY
Yanan Sun 0003;71341;True;WRITTEN_BY
Ziqi Meng;71341;True;WRITTEN_BY
Jiang Hu 0001;71342;True;WRITTEN_BY
Lin Huang;71342;True;WRITTEN_BY
Sachin S. Sapatnekar;71342;True;WRITTEN_BY
Youmeng Li;71342;True;WRITTEN_BY
John P. Eurich;71343;True;WRITTEN_BY
Guangfei Zhang;71344;True;WRITTEN_BY
Huandong Wang;71344;True;WRITTEN_BY
Peng Li;71344;True;WRITTEN_BY
Shuai Huang;71344;True;WRITTEN_BY
Xinke Chen;71344;True;WRITTEN_BY
David W. Hightower;71345;True;WRITTEN_BY
Lijuan Luo;71346;True;WRITTEN_BY
Martin D. F. Wong;71346;True;WRITTEN_BY
Wen-mei W. Hwu;71346;True;WRITTEN_BY
Atanas N. Parashkevov;71347;True;WRITTEN_BY
Simon Jolly;71347;True;WRITTEN_BY
Tim McDougall;71347;True;WRITTEN_BY
Jason Cong;71348;True;WRITTEN_BY
Licheng Guo;71348;True;WRITTEN_BY
Linghao Song;71348;True;WRITTEN_BY
Yuze Chi;71348;True;WRITTEN_BY
Dipanjan Gope;71349;True;WRITTEN_BY
Indranil Chowdhury;71349;True;WRITTEN_BY
Vikram Jandhyala;71349;True;WRITTEN_BY
Liang-Chi Chen;71350;True;WRITTEN_BY
Melvin A. Breuer;71350;True;WRITTEN_BY
Sandeep K. Gupta 0001;71350;True;WRITTEN_BY
Anantha P. Chandrakasan;71351;True;WRITTEN_BY
Thucydides Xanthopoulos;71351;True;WRITTEN_BY
Yoshifumi Yaoi;71351;True;WRITTEN_BY
Andrew B. Kahng;71352;True;WRITTEN_BY
Andrew Chang 0001;71353;True;WRITTEN_BY
William J. Dally;71353;True;WRITTEN_BY
Georges G. E. Gielen;71354;True;WRITTEN_BY
Hugo De Man;71354;True;WRITTEN_BY
Ingrid Verbauwhede;71354;True;WRITTEN_BY
Kris Tiri;71354;True;WRITTEN_BY
Mustafa Badaroglu;71354;True;WRITTEN_BY
Piet Wambacq;71354;True;WRITTEN_BY
Stéphane Donnay;71354;True;WRITTEN_BY
Qunzeng Liu;71355;True;WRITTEN_BY
Sachin S. Sapatnekar;71355;True;WRITTEN_BY
Chih-Kong Ken Yang;71356;True;WRITTEN_BY
Haitham A. Hindi;71356;True;WRITTEN_BY
James R. Burnham;71356;True;WRITTEN_BY
Meng Li 0004;71357;True;WRITTEN_BY
Michael Orshansky;71357;True;WRITTEN_BY
Ye Wang 0014;71357;True;WRITTEN_BY
Bill Lin 0001;71358;True;WRITTEN_BY
Kambiz Samadi;71358;True;WRITTEN_BY
Yang Song 0006;71358;True;WRITTEN_BY
Nripendra N. Biswas;71359;True;WRITTEN_BY
Björn Franke;71360;True;WRITTEN_BY
Harry Wagstaff;71360;True;WRITTEN_BY
Miles Gould;71360;True;WRITTEN_BY
Nigel P. Topham;71360;True;WRITTEN_BY
Fei Xie;71361;True;WRITTEN_BY
Kai Cong;71361;True;WRITTEN_BY
Li Lei;71361;True;WRITTEN_BY
Ivan Ukhov;71362;True;WRITTEN_BY
Mina Niknafs;71362;True;WRITTEN_BY
Petru Eles;71362;True;WRITTEN_BY
Zebo Peng;71362;True;WRITTEN_BY
Bingsheng He;71363;True;WRITTEN_BY
Deming Chen;71363;True;WRITTEN_BY
Hongshi Tan;71363;True;WRITTEN_BY
Weng-Fai Wong;71363;True;WRITTEN_BY
Xinyu Chen 0001;71363;True;WRITTEN_BY
Yao Chen 0008;71363;True;WRITTEN_BY
Nikolai Ryzhenko;71364;True;WRITTEN_BY
Steven M. Burns;71364;True;WRITTEN_BY
Egino Sarto;71365;True;WRITTEN_BY
Joel McGrath;71365;True;WRITTEN_BY
Kaushik Sheth;71365;True;WRITTEN_BY
Henry S. Baird;71366;True;WRITTEN_BY
Y. Eric Cho;71366;True;WRITTEN_BY
Byron Krauter;71367;True;WRITTEN_BY
David Widiger;71367;True;WRITTEN_BY
Jason Cong;71368;True;WRITTEN_BY
Kirill Minkovich;71368;True;WRITTEN_BY
James W. Tschanz;71369;True;WRITTEN_BY
Keith A. Bowman;71369;True;WRITTEN_BY
Mahesh Ketkar;71369;True;WRITTEN_BY
Noel Menezes;71369;True;WRITTEN_BY
Steven M. Burns;71369;True;WRITTEN_BY
Vivek De;71369;True;WRITTEN_BY
Boyang Zhang;71370;True;WRITTEN_BY
Che Chang;71370;True;WRITTEN_BY
Dian-Lun Lin;71370;True;WRITTEN_BY
Shui Jiang;71370;True;WRITTEN_BY
Tsung-Wei Huang;71370;True;WRITTEN_BY
Tsung-Yi Ho;71370;True;WRITTEN_BY
Ulf Schlichtmann;71370;True;WRITTEN_BY
Wan-Luan Lee;71370;True;WRITTEN_BY
Yi-Hua Chung;71370;True;WRITTEN_BY
Hemangee K. Kapoor;71371;True;WRITTEN_BY
Manoj Singh Gaur;71371;True;WRITTEN_BY
Sonal Yadav;71371;True;WRITTEN_BY
Vijay Laxmi;71371;True;WRITTEN_BY
Peter Freeman 0001;71372;True;WRITTEN_BY
Ciprian Seiculescu;71373;True;WRITTEN_BY
Giovanni De Micheli;71373;True;WRITTEN_BY
Luca Benini;71373;True;WRITTEN_BY
Srinivasan Murali;71373;True;WRITTEN_BY
Adrián Núñez-Aldana;71374;True;WRITTEN_BY
Alex Doboli;71374;True;WRITTEN_BY
Nagu R. Dhanwada;71374;True;WRITTEN_BY
Ranga Vemuri;71374;True;WRITTEN_BY
Sree Ganesan;71374;True;WRITTEN_BY
Hao Geng;71375;True;WRITTEN_BY
Jingyi Yu 0002;71375;True;WRITTEN_BY
Nan Wang;71375;True;WRITTEN_BY
Shuo Yin;71375;True;WRITTEN_BY
Tao Wu;71375;True;WRITTEN_BY
Xuming He 0001;71375;True;WRITTEN_BY
Yiwen Wu;71375;True;WRITTEN_BY
Yuyang Chen;71375;True;WRITTEN_BY
Francine S. Frome;71376;True;WRITTEN_BY
Ulrich Golze;71377;True;WRITTEN_BY
Volker Henkel;71377;True;WRITTEN_BY
Ben Travaglione;71378;True;WRITTEN_BY
Haihang You;71379;True;WRITTEN_BY
Shaowei Cai 0001;71379;True;WRITTEN_BY
Shuai Zhou;71379;True;WRITTEN_BY
Weikang Zhang;71379;True;WRITTEN_BY
Xindi Zhang;71379;True;WRITTEN_BY
Zite Jiang;71379;True;WRITTEN_BY
Sudhakar M. Reddy;71380;True;WRITTEN_BY
V. G. Hemmady;71380;True;WRITTEN_BY
Duo Sun;71381;True;WRITTEN_BY
Florian Kriebel;71381;True;WRITTEN_BY
Jörg Henkel;71381;True;WRITTEN_BY
Muhammad Shafique 0001;71381;True;WRITTEN_BY
Semeen Rehman;71381;True;WRITTEN_BY
Gustavo Wilke;71382;True;WRITTEN_BY
Matthew R. Guthaus;71382;True;WRITTEN_BY
Ricardo Reis 0001;71382;True;WRITTEN_BY
Weiping Shi;71383;True;WRITTEN_BY
Zhanyuan Jiang;71383;True;WRITTEN_BY
Amir M. Rahmani;71384;True;WRITTEN_BY
Anil Kanduri;71384;True;WRITTEN_BY
Antonio Miele;71384;True;WRITTEN_BY
Cristiana Bolchini;71384;True;WRITTEN_BY
Nikil D. Dutt;71384;True;WRITTEN_BY
Pasi Liljeberg;71384;True;WRITTEN_BY
Alberto L. Sangiovanni-Vincentelli;71385;True;WRITTEN_BY
Dmitrii Kirov;71385;True;WRITTEN_BY
Pierluigi Nuzzo 0002;71385;True;WRITTEN_BY
Roberto Passerone;71385;True;WRITTEN_BY
Dan Meng 0002;71386;True;WRITTEN_BY
Lutan Zhao;71386;True;WRITTEN_BY
Peinan Li;71386;True;WRITTEN_BY
Rui Hou 0001;71386;True;WRITTEN_BY
Yifan Zhu 0008;71386;True;WRITTEN_BY
Ik-Joon Chang;71387;True;WRITTEN_BY
Nguyen-Dong Ho;71387;True;WRITTEN_BY
Ronald Waxman;71388;True;WRITTEN_BY
Wenfei Hu;71389;True;WRITTEN_BY
Yan Wang 0023;71389;True;WRITTEN_BY
Zuochang Ye;71389;True;WRITTEN_BY
Bing Li 0005;71390;True;WRITTEN_BY
Kuan-Jung Chen;71390;True;WRITTEN_BY
Kun-Lin Lin;71390;True;WRITTEN_BY
Shao-Yun Fang;71390;True;WRITTEN_BY
Ulf Schlichtmann;71390;True;WRITTEN_BY
Yu-Kai Chuang;71390;True;WRITTEN_BY
Deokjin Joo;71391;True;WRITTEN_BY
Taewhan Kim 0001;71391;True;WRITTEN_BY
Erwin Liu;71392;True;WRITTEN_BY
John Wawrzynek;71392;True;WRITTEN_BY
Paul de Dood;71392;True;WRITTEN_BY
Roberto Suaya;71392;True;WRITTEN_BY
Hriday R. Prasad;71394;True;WRITTEN_BY
Ali Iranli;71395;True;WRITTEN_BY
Massoud Pedram;71395;True;WRITTEN_BY
Wonbok Lee;71395;True;WRITTEN_BY
André Verdillon;71396;True;WRITTEN_BY
Gilles Serrero;71396;True;WRITTEN_BY
R. Malladi;71396;True;WRITTEN_BY
Fei Li 0003;71397;True;WRITTEN_BY
Lei He 0001;71397;True;WRITTEN_BY
Lerong Cheng;71397;True;WRITTEN_BY
Phoebe Wong;71397;True;WRITTEN_BY
Yan Lin 0001;71397;True;WRITTEN_BY
Gary B. Lamont;71398;True;WRITTEN_BY
John M. Acken;71398;True;WRITTEN_BY
John M. Borky;71398;True;WRITTEN_BY
Peter G. Raeth;71398;True;WRITTEN_BY
Michael M. Marefat;71399;True;WRITTEN_BY
Rangasami L. Kashyap;71399;True;WRITTEN_BY
S. J. Feghhi;71399;True;WRITTEN_BY
Nripendra N. Biswas;71400;True;WRITTEN_BY
Prathima Agrawal;71400;True;WRITTEN_BY
Vishwani D. Agrawal;71400;True;WRITTEN_BY
Roland W. Freund;71401;True;WRITTEN_BY
David Hung-Chang Du;71402;True;WRITTEN_BY
Pei-Han Hsu;71402;True;WRITTEN_BY
Po-Chun Huang;71402;True;WRITTEN_BY
Tei-Wei Kuo;71402;True;WRITTEN_BY
Yuan-Hao Chang 0001;71402;True;WRITTEN_BY
Anshuman Chandra;71403;True;WRITTEN_BY
Krishnendu Chakrabarty;71403;True;WRITTEN_BY
Alberto García Jiménez;71404;True;WRITTEN_BY
Bharath Srinivas Prabakaran;71404;True;WRITTEN_BY
Germán Moltó Martínez;71404;True;WRITTEN_BY
Muhammad Shafique 0001;71404;True;WRITTEN_BY
Mathias Soeken;71405;True;WRITTEN_BY
Robert Wille;71405;True;WRITTEN_BY
Rolf Drechsler;71405;True;WRITTEN_BY
Michael Bedford Taylor;71406;True;WRITTEN_BY
Kenji Yoshida;71407;True;WRITTEN_BY
Kiyoshi Ogita;71407;True;WRITTEN_BY
Shinji Nakatsuka;71407;True;WRITTEN_BY
Takashi Mitsuhashi;71407;True;WRITTEN_BY
Toshiaki Chiba;71407;True;WRITTEN_BY
Yasuo Nakada;71407;True;WRITTEN_BY
Chung-Kuan Cheng;71408;True;WRITTEN_BY
Fang-Jou Liu;71408;True;WRITTEN_BY
Kenneth J. Supowit;71409;True;WRITTEN_BY
Chung-Kuan Cheng;71410;True;WRITTEN_BY
Hao Zhuang 0001;71410;True;WRITTEN_BY
Ilgweon Kang;71410;True;WRITTEN_BY
Wenjian Yu;71410;True;WRITTEN_BY
Xinan Wang;71410;True;WRITTEN_BY
W. F. Michail;71411;True;WRITTEN_BY
William R. Heller;71411;True;WRITTEN_BY
Wilm E. Donath;71411;True;WRITTEN_BY
A. Richard Newton;71412;True;WRITTEN_BY
Alberto L. Sangiovanni-Vincentelli;71412;True;WRITTEN_BY
Andrea Casotto;71412;True;WRITTEN_BY
Alina Deutsch;71413;True;WRITTEN_BY
Chung-Kuan Cheng;71413;True;WRITTEN_BY
Daniel M. Dreps;71413;True;WRITTEN_BY
Ernest S. Kuh;71413;True;WRITTEN_BY
George A. Katopis;71413;True;WRITTEN_BY
Haikun Zhu;71413;True;WRITTEN_BY
Ling Zhang;71413;True;WRITTEN_BY
Wenjian Yu;71413;True;WRITTEN_BY
Daniel Herrscher;71414;True;WRITTEN_BY
Hyung-Taek Lim;71414;True;WRITTEN_BY
Lars Völker;71414;True;WRITTEN_BY
Bin Wu;71415;True;WRITTEN_BY
Farid N. Najm;71415;True;WRITTEN_BY
Jianwen Zhu;71415;True;WRITTEN_BY
Bentian Jiang;71416;True;WRITTEN_BY
Evangeline F. Y. Young;71416;True;WRITTEN_BY
Martin D. F. Wong;71416;True;WRITTEN_BY
Qijing Wang;71416;True;WRITTEN_BY
Ashok Sudarsanam;71417;True;WRITTEN_BY
Srinivas Devadas;71417;True;WRITTEN_BY
Stan Y. Liao;71417;True;WRITTEN_BY
Chenming Hu;71418;True;WRITTEN_BY
James C. Chen;71418;True;WRITTEN_BY
Michael Orshansky;71418;True;WRITTEN_BY
Tulika Mitra;71419;True;WRITTEN_BY
Arindam Mukherjee 0001;71420;True;WRITTEN_BY
Malgorzata Marek-Sadowska;71420;True;WRITTEN_BY
Ranganathan Sudhakar;71420;True;WRITTEN_BY
Stephen I. Long;71420;True;WRITTEN_BY
Anthony Theodore Chronopoulos;71421;True;WRITTEN_BY
Chubo Liu;71421;True;WRITTEN_BY
Fenfang Li;71421;True;WRITTEN_BY
Huizhang Luo;71421;True;WRITTEN_BY
Kenli Li 0001;71421;True;WRITTEN_BY
Weichen Liu;71421;True;WRITTEN_BY
David Zhigang Pan;71422;True;WRITTEN_BY
Jason Cong;71422;True;WRITTEN_BY
Lap Man Yam;71423;True;WRITTEN_BY
Shiu-Ping Chao;71423;True;WRITTEN_BY
Yen-Son Huang;71423;True;WRITTEN_BY
Anand Menon;71424;True;WRITTEN_BY
Arnab Raha;71424;True;WRITTEN_BY
Kanad Basu;71424;True;WRITTEN_BY
Pooja Madhusoodhanan;71424;True;WRITTEN_BY
Prasanth Viswanathan Pillai;71424;True;WRITTEN_BY
Rubin A. Parekhji;71424;True;WRITTEN_BY
Sanjay Das;71424;True;WRITTEN_BY
Shamik Kundu;71424;True;WRITTEN_BY
Suriyaprakash Natarajan;71424;True;WRITTEN_BY
Suvadeep Banerjee;71424;True;WRITTEN_BY
Swastik Bhattacharya;71424;True;WRITTEN_BY
Chris Wilkerson;71425;True;WRITTEN_BY
James W. Tschanz;71425;True;WRITTEN_BY
Keith A. Bowman;71425;True;WRITTEN_BY
Shekhar Y. Borkar;71425;True;WRITTEN_BY
Shih-Lien Lu;71425;True;WRITTEN_BY
Tanay Karnik;71425;True;WRITTEN_BY
Vivek De;71425;True;WRITTEN_BY
A. S. Krishnakumar;71426;True;WRITTEN_BY
Kwang-Ting Cheng;71426;True;WRITTEN_BY
Dian Zhou;71427;True;WRITTEN_BY
Fan Yang 0001;71427;True;WRITTEN_BY
Jiangli Huang;71427;True;WRITTEN_BY
Li Shang 0001;71427;True;WRITTEN_BY
Xuan Zeng 0001;71427;True;WRITTEN_BY
Yiting Liu;71427;True;WRITTEN_BY
Zihao Chen;71427;True;WRITTEN_BY
Albert Lin 0002;71428;True;WRITTEN_BY
H.-S. Philip Wong;71428;True;WRITTEN_BY
Jie Zhang 0007;71428;True;WRITTEN_BY
Nishant Patil;71428;True;WRITTEN_BY
Subhasish Mitra;71428;True;WRITTEN_BY
Daniel K. Beece;71429;True;WRITTEN_BY
Frank Villante;71429;True;WRITTEN_BY
George Deibert;71429;True;WRITTEN_BY
Georgina Papp;71429;True;WRITTEN_BY
J. Christian Wild;71430;True;WRITTEN_BY
M. D. Mancusi;71430;True;WRITTEN_BY
Jianli Chen;71431;True;WRITTEN_BY
Jiarui Chen;71431;True;WRITTEN_BY
Jun Yu 0010;71431;True;WRITTEN_BY
Lichong Sun;71431;True;WRITTEN_BY
Xiao Shi;71431;True;WRITTEN_BY
Cecile Grezes;71432;True;WRITTEN_BY
Hochul Lee;71432;True;WRITTEN_BY
Kang L. Wang;71432;True;WRITTEN_BY
Pedram Khalili;71432;True;WRITTEN_BY
Puneet Gupta 0001;71432;True;WRITTEN_BY
Shaodi Wang;71432;True;WRITTEN_BY
Achim Nohl;71433;True;WRITTEN_BY
Andrew Dauman;71433;True;WRITTEN_BY
Chuck Cruse;71433;True;WRITTEN_BY
David Abada;71433;True;WRITTEN_BY
Eshel Haritan;71433;True;WRITTEN_BY
Olivier Mielo;71433;True;WRITTEN_BY
Ramesh Chandra;71433;True;WRITTEN_BY
Ron Wilson;71433;True;WRITTEN_BY
Tom Borgstrom;71433;True;WRITTEN_BY
Ivan Dobes;71434;True;WRITTEN_BY
Charles J. Alpert;71435;True;WRITTEN_BY
Cliff C. N. Sze;71435;True;WRITTEN_BY
Jiang Hu 0001;71435;True;WRITTEN_BY
Weiping Shi;71435;True;WRITTEN_BY
Kartikeya Bhardwaj;71436;True;WRITTEN_BY
Radu Marculescu;71436;True;WRITTEN_BY
Wei Chen 0124;71436;True;WRITTEN_BY
Charles R. Bonapace;71437;True;WRITTEN_BY
Chi-Yuan Lo;71437;True;WRITTEN_BY
Frank Liu 0001;71438;True;WRITTEN_BY
Peter Feldmann;71438;True;WRITTEN_BY
Anthony M. Hill;71439;True;WRITTEN_BY
Desmond Kirkpatrick;71439;True;WRITTEN_BY
John Kibarian;71439;True;WRITTEN_BY
Mark A. Lavin;71439;True;WRITTEN_BY
Mitsumasa Koyanagi;71439;True;WRITTEN_BY
Robert W. Brodersen;71439;True;WRITTEN_BY
Deepak Unnikrishnan;71440;True;WRITTEN_BY
Harikrishnan Chandrikakutty;71440;True;WRITTEN_BY
Russell Tessier;71440;True;WRITTEN_BY
Tilman Wolf;71440;True;WRITTEN_BY
Itai Jaeger;71441;True;WRITTEN_BY
Michael Vinov;71441;True;WRITTEN_BY
Shady Copty;71441;True;WRITTEN_BY
Yoav Katz;71441;True;WRITTEN_BY
Alberto L. Sangiovanni-Vincentelli;71442;True;WRITTEN_BY
Carlo H. Séquin;71442;True;WRITTEN_BY
Hyunchul Shin;71442;True;WRITTEN_BY
Chaitanya Kshirsagar;71443;True;WRITTEN_BY
Kaustav Banerjee;71443;True;WRITTEN_BY
Mohamed N. El-Zeftawi;71443;True;WRITTEN_BY
Dennis Sng;71444;True;WRITTEN_BY
Jacob Gan;71444;True;WRITTEN_BY
Low Kin Kiong;71444;True;WRITTEN_BY
Wang Tek Kee;71444;True;WRITTEN_BY
Adith Boloor;71445;True;WRITTEN_BY
Ruofan Xing;71445;True;WRITTEN_BY
Tianrui Ma;71445;True;WRITTEN_BY
Weikai Lin;71445;True;WRITTEN_BY
Xuan Zhang 0001;71445;True;WRITTEN_BY
Yu Feng 0007;71445;True;WRITTEN_BY
Yuhao Zhu 0001;71445;True;WRITTEN_BY
Dmitry Utyamishev;71446;True;WRITTEN_BY
Inna Partin-Vaisband;71446;True;WRITTEN_BY
R. P. Lydick;71447;True;WRITTEN_BY
Hiroto Yasuura;71448;True;WRITTEN_BY
